word,sentiment
raving,anticipation
readiness,anticipation
ready,anticipation
receiving,anticipation
recipient,anticipation
recognizable,anticipation
recombination,anticipation
reconciliation,anticipation
reconstruct,anticipation
reconstruction,anticipation
recreation,anticipation
recreational,anticipation
recurrent,anticipation
regatta,anticipation
regularity,anticipation
rehabilitation,anticipation
rejoice,anticipation
rejoicing,anticipation
rekindle,anticipation
remedy,anticipation
renovate,anticipation
renovation,anticipation
repay,anticipation
representing,anticipation
rescue,anticipation
respect,anticipation
responsive,anticipation
restlessness,anticipation
restorative,anticipation
result,anticipation
resultant,anticipation
retirement,anticipation
reunion,anticipation
revenge,anticipation
revere,anticipation
revival,anticipation
revive,anticipation
revolution,anticipation
reward,anticipation
ribbon,anticipation
ripen,anticipation
rising,anticipation
risk,anticipation
risky,anticipation
romance,anticipation
romantic,anticipation
roulette,anticipation
saint,anticipation
saintly,anticipation
salary,anticipation
saliva,anticipation
salvation,anticipation
sanctify,anticipation
sanctuary,anticipation
savor,anticipation
scare,anticipation
scientist,anticipation
score,anticipation
scrutinize,anticipation
secular,anticipation
seductive,anticipation
seek,anticipation
sensual,anticipation
sensuality,anticipation
sentence,anticipation
sequel,anticipation
serenity,anticipation
serial,anticipation
sex,anticipation
shackle,anticipation
shaky,anticipation
share,anticipation
sharpen,anticipation
shining,anticipation
ship,anticipation
shiver,anticipation
shopping,anticipation
shortly,anticipation
signify,anticipation
simmer,anticipation
simmering,anticipation
simplify,anticipation
sing,anticipation
skewed,anticipation
sneaking,anticipation
sonar,anticipation
sorcery,anticipation
soundness,anticipation
spa,anticipation
sparkle,anticipation
spear,anticipation
spectacular,anticipation
speculative,anticipation
spirits,anticipation
splendor,anticipation
star,anticipation
starry,anticipation
start,anticipation
stealthy,anticipation
sterling,anticipation
store,anticipation
strategist,anticipation
stripped,anticipation
strive,anticipation
submit,anticipation
subscribe,anticipation
succeed,anticipation
succeeding,anticipation
success,anticipation
successful,anticipation
sun,anticipation
sundial,anticipation
sunny,anticipation
sunset,anticipation
superstitious,anticipation
supremacy,anticipation
surprisingly,anticipation
surround,anticipation
suspense,anticipation
suspicious,anticipation
sweet,anticipation
sweetheart,anticipation
sweets,anticipation
swim,anticipation
symphony,anticipation
synchronize,anticipation
tabulate,anticipation
tantalizing,anticipation
tease,anticipation
tempest,anticipation
testament,anticipation
theology,anticipation
theory,anticipation
thermocouple,anticipation
thirst,anticipation
thought,anticipation
threaten,anticipation
thrill,anticipation
thrilling,anticipation
thriving,anticipation
tickle,anticipation
time,anticipation
timidity,anticipation
tomorrow,anticipation
top,anticipation
torture,anticipation
towering,anticipation
track,anticipation
transcendence,anticipation
transitional,anticipation
treadmill,anticipation
treasure,anticipation
treat,anticipation
tree,anticipation
tremor,anticipation
trepidation,anticipation
tribunal,anticipation
tributary,anticipation
triumph,anticipation
triumphant,anticipation
trophy,anticipation
twinkle,anticipation
ultimate,anticipation
ultimately,anticipation
unaccountable,anticipation
unbeaten,anticipation
unbridled,anticipation
uncontrollable,anticipation
undecided,anticipation
undertaking,anticipation
undisclosed,anticipation
undoubted,anticipation
undying,anticipation
uneasiness,anticipation
unexpected,anticipation
unexplained,anticipation
unfold,anticipation
unfulfilled,anticipation
unification,anticipation
university,anticipation
unknown,anticipation
unpublished,anticipation
unresolved,anticipation
unsurpassed,anticipation
untold,anticipation
unverified,anticipation
uphill,anticipation
uplift,anticipation
uprising,anticipation
urgency,anticipation
urgent,anticipation
utopian,anticipation
vacation,anticipation
venerable,anticipation
veracity,anticipation
verge,anticipation
victory,anticipation
vigil,anticipation
vigilance,anticipation
vindication,anticipation
virginity,anticipation
vision,anticipation
visionary,anticipation
visitor,anticipation
visor,anticipation
volatility,anticipation
volunteer,anticipation
voluptuous,anticipation
vote,anticipation
vow,anticipation
voyage,anticipation
wait,anticipation
warn,anticipation
warned,anticipation
watch,anticipation
weigh,anticipation
weight,anticipation
whim,anticipation
white,anticipation
wilderness,anticipation
winner,anticipation
winning,anticipation
winnings,anticipation
wireless,anticipation
wishful,anticipation
withstand,anticipation
wizard,anticipation
wont,anticipation
worm,anticipation
worry,anticipation
worrying,anticipation
worship,anticipation
yearning,anticipation
young,anticipation
youth,anticipation
zeal,anticipation
zest,anticipation
