word,sentiment
cardiomyopathy,fear
carnage,fear
carnivorous,fear
cartridge,fear
case,fear
cash,fear
casket,fear
casualty,fear
cataract,fear
catastrophe,fear
caution,fear
cautionary,fear
cautious,fear
cautiously,fear
cemetery,fear
censor,fear
chaff,fear
challenge,fear
change,fear
chaos,fear
chargeable,fear
chasm,fear
chicken,fear
chimera,fear
cholera,fear
clashing,fear
claw,fear
cleave,fear
cliff,fear
cloudiness,fear
cobra,fear
coerce,fear
coercion,fear
coffin,fear
coldness,fear
collapse,fear
collusion,fear
coma,fear
comatose,fear
combat,fear
combatant,fear
combative,fear
communism,fear
compassion,fear
concealed,fear
concealment,fear
concerned,fear
condemnation,fear
confession,fear
confessional,fear
confidence,fear
confine,fear
confined,fear
confinement,fear
conflagration,fear
conflict,fear
confusion,fear
conquest,fear
conspiracy,fear
conspirator,fear
conspire,fear
consternation,fear
constrain,fear
constraint,fear
contagion,fear
contagious,fear
contaminated,fear
contempt,fear
contentious,fear
contraband,fear
convict,fear
cop,fear
corrosive,fear
corrupting,fear
counsellor,fear
courageous,fear
court,fear
cove,fear
coward,fear
cowardice,fear
cowardly,fear
coy,fear
coyote,fear
cracked,fear
crash,fear
crazed,fear
crazy,fear
creature,fear
criminal,fear
criminality,fear
cringe,fear
cripple,fear
criticize,fear
crocodile,fear
cross,fear
crouch,fear
crouching,fear
crucifixion,fear
cruel,fear
cruelly,fear
cruelty,fear
crusade,fear
crushed,fear
crushing,fear
crypt,fear
cult,fear
cupping,fear
cur,fear
curse,fear
cursed,fear
cutter,fear
cutthroat,fear
cutting,fear
cyanide,fear
cyclone,fear
cyst,fear
daemon,fear
dagger,fear
damnation,fear
danger,fear
dangerous,fear
darken,fear
darkened,fear
darkness,fear
dart,fear
dashed,fear
dastardly,fear
deadly,fear
death,fear
debacle,fear
debauchery,fear
decay,fear
deceit,fear
decomposition,fear
defamation,fear
default,fear
defection,fear
defend,fear
defendant,fear
defense,fear
defenseless,fear
defiance,fear
deflation,fear
deformity,fear
defy,fear
degrading,fear
delay,fear
deleterious,fear
deluge,fear
delusion,fear
delusional,fear
demented,fear
dementia,fear
demise,fear
demon,fear
demonic,fear
demoralized,fear
dentistry,fear
denunciation,fear
dependence,fear
deplorable,fear
deport,fear
deportation,fear
depraved,fear
depreciated,fear
depreciation,fear
depress,fear
depressed,fear
deprivation,fear
deranged,fear
derogation,fear
derogatory,fear
descent,fear
desecration,fear
desert,fear
deserted,fear
desolation,fear
despair,fear
despairing,fear
despotic,fear
despotism,fear
destination,fear
destitute,fear
destroyed,fear
destroyer,fear
destroying,fear
destructive,fear
detainee,fear
deteriorate,fear
deterioration,fear
detonate,fear
devastate,fear
devastating,fear
devastation,fear
devil,fear
devilish,fear
diabolical,fear
diagnosis,fear
dictator,fear
dictatorship,fear
die,fear
difficult,fear
difficulty,fear
dike,fear
dinosaur,fear
dire,fear
disable,fear
disabled,fear
disallowed,fear
disappear,fear
disapprove,fear
disaster,fear
disastrous,fear
discipline,fear
discontent,fear
discontinuity,fear
discourage,fear
discrimination,fear
disease,fear
diseased,fear
disembodied,fear
disfigured,fear
disgust,fear
disgusting,fear
dishonor,fear
disinformation,fear
disintegrate,fear
dislocated,fear
dismal,fear
dismay,fear
dismemberment,fear
dismissal,fear
disorder,fear
displaced,fear
displeased,fear
dispossessed,fear
disreputable,fear
disrespectful,fear
disruption,fear
dissident,fear
dissolution,fear
distress,fear
distressed,fear
distressing,fear
distrust,fear
disturbance,fear
divorce,fear
dominant,fear
dominate,fear
domination,fear
dominion,fear
doom,fear
doomed,fear
doomsday,fear
doubt,fear
downfall,fear
dragon,fear
dread,fear
dreadful,fear
dreadfully,fear
drown,fear
dubious,fear
duel,fear
dungeon,fear
duress,fear
dwarfed,fear
dying,fear
earthquake,fear
edict,fear
eel,fear
elevation,fear
elf,fear
elimination,fear
emaciated,fear
embarrassment,fear
embolism,fear
emergency,fear
encroachment,fear
encumbrance,fear
endanger,fear
endangered,fear
endemic,fear
endless,fear
endocarditis,fear
enemy,fear
enforce,fear
enigmatic,fear
enmity,fear
enslaved,fear
entangled,fear
epidemic,fear
eradication,fear
erase,fear
eruption,fear
escape,fear
escaped,fear
ethereal,fear
euthanasia,fear
evacuate,fear
evade,fear
evasion,fear
eventuality,fear
eviction,fear
evil,fear
exacerbation,fear
examination,fear
excitation,fear
excite,fear
exclusion,fear
excruciating,fear
execution,fear
executioner,fear
exigent,fear
exile,fear
exorcism,fear
expel,fear
explode,fear
explosion,fear
explosive,fear
expose,fear
expulsion,fear
exterminate,fear
extermination,fear
extrajudicial,fear
failing,fear
failure,fear
fainting,fear
falter,fear
fanaticism,fear
fang,fear
fangs,fear
fatal,fear
fatality,fear
fear,fear
fearful,fear
fearfully,fear
fearing,fear
fearless,fear
feeling,fear
felon,fear
ferocious,fear
fever,fear
fiend,fear
fierce,fear
fight,fear
fire,fear
firearms,fear
fled,fear
flee,fear
flinch,fear
flog,fear
flood,fear
flounder,fear
flu,fear
fluctuation,fear
flying,fear
foe,fear
forbidding,fear
force,fear
forced,fear
forcibly,fear
foreboding,fear
foreclose,fear
foreigner,fear
forewarned,fear
forfeiture,fear
forgotten,fear
formidable,fear
fortress,fear
foul,fear
fragile,fear
frantic,fear
fraught,fear
freakish,fear
frenetic,fear
frenzied,fear
fret,fear
frigate,fear
fright,fear
frighten,fear
frightened,fear
frightful,fear
fugitive,fear
fury,fear
gallows,fear
gang,fear
gash,fear
gasping,fear
gent,fear
ghastly,fear
ghetto,fear
ghost,fear
ghostly,fear
giant,fear
gladiator,fear
glare,fear
gnome,fear
goblin,fear
god,fear
gonorrhea,fear
gore,fear
gory,fear
government,fear
graduation,fear
grave,fear
grenade,fear
grieve,fear
grievous,fear
grim,fear
grisly,fear
grizzly,fear
grope,fear
grounded,fear
growl,fear
growling,fear
guard,fear
guerilla,fear
guillotine,fear
gulp,fear
gun,fear
gunpowder,fear
hag,fear
hallucination,fear
halter,fear
halting,fear
hanging,fear
hangman,fear
harbinger,fear
hardened,fear
harm,fear
harmful,fear
harrowing,fear
harshness,fear
hate,fear
hateful,fear
hatred,fear
haunt,fear
haunted,fear
havoc,fear
hawk,fear
hazard,fear
hazardous,fear
haze,fear
hearing,fear
hearse,fear
heathen,fear
heft,fear
heighten,fear
hell,fear
hellish,fear
helmet,fear
helpless,fear
helplessness,fear
hemorrhage,fear
hesitation,fear
hide,fear
hideous,fear
hiding,fear
highest,fear
hiss,fear
holiness,fear
holocaust,fear
homeless,fear
homework,fear
homicidal,fear
homicide,fear
honest,fear
hood,fear
hooded,fear
hopeless,fear
hopelessness,fear
horrible,fear
horrid,fear
horrific,fear
horrified,fear
horrifying,fear
horror,fear
horrors,fear
hospital,fear
hostage,fear
hostile,fear
hostilities,fear
howl,fear
hunter,fear
hunting,fear
hurricane,fear
hurt,fear
hurtful,fear
hurting,fear
hydra,fear
hydrocephalus,fear
hypertrophy,fear
hysteria,fear
hysterical,fear
idolatry,fear
ill,fear
illegal,fear
illegality,fear
illegitimate,fear
illicit,fear
illness,fear
immerse,fear
immigrant,fear
imminent,fear
immoral,fear
impeach,fear
impending,fear
impermeable,fear
impotence,fear
imprisoned,fear
imprisonment,fear
incarceration,fear
incase,fear
incendiary,fear
incest,fear
incite,fear
incrimination,fear
incubus,fear
incurable,fear
incursion,fear
indefensible,fear
indict,fear
indictment,fear
indifference,fear
indoctrination,fear
indomitable,fear
ineptitude,fear
inequality,fear
infamous,fear
infant,fear
infanticide,fear
infarct,fear
infection,fear
infectious,fear
inferno,fear
infestation,fear
infidel,fear
infidelity,fear
infirmity,fear
inflation,fear
inflict,fear
infliction,fear
inhuman,fear
injection,fear
injure,fear
injured,fear
injurious,fear
injury,fear
inmate,fear
insane,fear
insanity,fear
insecure,fear
insecurity,fear
insidious,fear
insolvency,fear
insolvent,fear
instability,fear
instinctive,fear
insulting,fear
insurmountable,fear
intelligence,fear
intense,fear
intercede,fear
interrogate,fear
interrogation,fear
interviewer,fear
intimately,fear
intimidate,fear
intimidation,fear
intolerance,fear
intolerant,fear
intrigue,fear
intruder,fear
intrusion,fear
intrusive,fear
invade,fear
invader,fear
iris,fear
irrational,fear
irreconcilable,fear
irreparable,fear
isolated,fear
jail,fear
jarring,fear
jaundice,fear
jaws,fear
jealousy,fear
jeopardize,fear
jeopardy,fear
journey,fear
jungle,fear
kerosene,fear
khan,fear
kidnap,fear
kill,fear
killing,fear
knell,fear
lace,fear
lament,fear
landslide,fear
languishing,fear
lash,fear
lava,fear
lawlessness,fear
lawsuit,fear
lawyer,fear
laxative,fear
leeches,fear
legalized,fear
leprosy,fear
lethal,fear
leukemia,fear
libel,fear
lifeless,fear
lightning,fear
lines,fear
lion,fear
litigate,fear
lockup,fear
locust,fear
loneliness,fear
lonely,fear
loom,fear
lose,fear
loss,fear
loyal,fear
lunacy,fear
lunatic,fear
lynch,fear
mace,fear
mad,fear
madden,fear
madman,fear
madness,fear
mafia,fear
mage,fear
malaria,fear
malevolent,fear
malice,fear
malicious,fear
malignancy,fear
malignant,fear
mandamus,fear
mange,fear
mangle,fear
maniac,fear
manifestation,fear
manipulation,fear
manslaughter,fear
marry,fear
martyr,fear
martyrdom,fear
masochism,fear
massacre,fear
measles,fear
medical,fear
melee,fear
menace,fear
menacing,fear
mercenary,fear
merciless,fear
mighty,fear
military,fear
militia,fear
miscarriage,fear
misconception,fear
misery,fear
misfortune,fear
mishap,fear
mislead,fear
missile,fear
missing,fear
mistaken,fear
mistrust,fear
moan,fear
mob,fear
molestation,fear
monster,fear
monstrosity,fear
morbidity,fear
morgue,fear
mortality,fear
mortgage,fear
mortgagor,fear
mortification,fear
mortuary,fear
mournful,fear
mug,fear
mum,fear
murder,fear
murderer,fear
murderous,fear
musket,fear
mutilation,fear
mutiny,fear
muzzle,fear
mysterious,fear
nasty,fear
nefarious,fear
nervous,fear
nervousness,fear
nether,fear
neuralgia,fear
neurosis,fear
neurotic,fear
newcomer,fear
nightmare,fear
noncompliance,fear
notoriety,fear
noxious,fear
nurture,fear
obey,fear
obi,fear
obliging,fear
obligor,fear
obliterate,fear
obliterated,fear
obliteration,fear
oblivion,fear
obstacle,fear
obstruct,fear
occult,fear
odious,fear
offender,fear
offense,fear
ogre,fear
omen,fear
ominous,fear
omnipotence,fear
opera,fear
operation,fear
opium,fear
opponent,fear
opposed,fear
oppress,fear
oppression,fear
oppressive,fear
oppressor,fear
orc,fear
ordnance,fear
orphan,fear
outburst,fear
outcast,fear
outcry,fear
outpost,fear
outsider,fear
overpowering,fear
overt,fear
overthrow,fear
owing,fear
pain,fear
pained,fear
painful,fear
palsy,fear
pandemic,fear
panic,fear
parachute,fear
parade,fear
paralysis,fear
paralyzed,fear
paranoia,fear
parasite,fear
pare,fear
penal,fear
penalty,fear
penance,fear
penetration,fear
perdition,fear
peril,fear
perilous,fear
perish,fear
perishing,fear
perjury,fear
pernicious,fear
perpetrator,fear
persecute,fear
persecution,fear
perturbation,fear
perverse,fear
pessimism,fear
pessimist,fear
pest,fear
pestilence,fear
phalanx,fear
phantom,fear
picket,fear
pillage,fear
pinion,fear
pitfall,fear
plague,fear
plea,fear
plight,fear
plummet,fear
plunder,fear
plunge,fear
pneumonia,fear
poaching,fear
poison,fear
poisoned,fear
poisonous,fear
police,fear
policeman,fear
polio,fear
posse,fear
possessed,fear
possession,fear
poverty,fear
powerful,fear
powerfully,fear
powerless,fear
pray,fear
precarious,fear
precipice,fear
predicament,fear
prejudiced,fear
premeditated,fear
prevent,fear
prey,fear
prick,fear
prison,fear
prisoner,fear
probation,fear
problem,fear
procedure,fear
prognosis,fear
prohibited,fear
projectile,fear
projectiles,fear
prosecute,fear
protestant,fear
prowl,fear
psychosis,fear
puma,fear
punch,fear
punish,fear
punished,fear
punishing,fear
punishment,fear
punitive,fear
purgatory,fear
purge,fear
quail,fear
quake,fear
quandary,fear
quarantine,fear
quash,fear
quiver,fear
quivering,fear
rabble,fear
rabid,fear
radiation,fear
radioactive,fear
radon,fear
raging,fear
raid,fear
rampage,fear
ransom,fear
rape,fear
raptors,fear
rascal,fear
rat,fear
rating,fear
rattlesnake,fear
ravenous,fear
ravine,fear
raving,fear
razor,fear
react,fear
rebel,fear
rebellion,fear
recesses,fear
recession,fear
reckless,fear
recklessness,fear
refutation,fear
regiment,fear
regulatory,fear
reject,fear
rejection,fear
rejects,fear
rekindle,fear
relapse,fear
reluctant,fear
remains,fear
remove,fear
repellant,fear
repellent,fear
repent,fear
repression,fear
reprisal,fear
repulsion,fear
resection,fear
resign,fear
resistant,fear
resisting,fear
restrain,fear
restrained,fear
restriction,fear
retaliation,fear
retard,fear
reticent,fear
retirement,fear
retrenchment,fear
retribution,fear
revenge,fear
revoke,fear
revolting,fear
revolution,fear
revolver,fear
revulsion,fear
rheumatism,fear
rifle,fear
rigor,fear
riot,fear
riotous,fear
risk,fear
risky,fear
rob,fear
robber,fear
robbery,fear
rod,fear
romance,fear
rot,fear
rubble,fear
ruin,fear
ruined,fear
ruinous,fear
rule,fear
rupture,fear
ruthless,fear
saber,fear
sabotage,fear
sacrifices,fear
sag,fear
samurai,fear
sarcoma,fear
savage,fear
savagery,fear
scaffold,fear
scalpel,fear
scandal,fear
scapegoat,fear
scar,fear
scarce,fear
scarcity,fear
scare,fear
scarecrow,fear
schizophrenia,fear
scold,fear
scorpion,fear
scoundrel,fear
scourge,fear
scrapie,fear
scream,fear
screaming,fear
screech,fear
seclusion,fear
sectarian,fear
seize,fear
seizure,fear
senile,fear
senseless,fear
sentence,fear
sepsis,fear
seriousness,fear
serpent,fear
servile,fear
settlor,fear
shackle,fear
shady,fear
shaking,fear
shaky,fear
shame,fear
shanghai,fear
shank,fear
shatter,fear
shell,fear
shipwreck,fear
shiver,fear
shock,fear
shoot,fear
shooter,fear
shooting,fear
shortage,fear
shot,fear
shrapnel,fear
shriek,fear
shrill,fear
shrink,fear
shudder,fear
sickening,fear
sickness,fear
sin,fear
sinful,fear
sinister,fear
sinner,fear
siren,fear
skid,fear
slam,fear
slaughter,fear
slaughterhouse,fear
slaughtering,fear
slave,fear
slavery,fear
slayer,fear
sly,fear
smash,fear
smite,fear
smuggle,fear
smuggler,fear
smut,fear
snake,fear
snare,fear
sneak,fear
sneaking,fear
socialism,fear
socialist,fear
sorcery,fear
sordid,fear
sorrow,fear
sortie,fear
soulless,fear
soulmate,fear
spank,fear
spasm,fear
spear,fear
specter,fear
speculation,fear
spider,fear
spike,fear
spinster,fear
spook,fear
sprite,fear
spur,fear
squall,fear
squeamish,fear
stab,fear
stalk,fear
standoff,fear
startle,fear
starvation,fear
steal,fear
stealing,fear
stealthy,fear
stifled,fear
stigma,fear
stillness,fear
sting,fear
stingy,fear
stint,fear
stormy,fear
straits,fear
stranger,fear
strangle,fear
stretcher,fear
stripped,fear
stroke,fear
struggle,fear
stunned,fear
subjugation,fear
subordinate,fear
subversion,fear
subvert,fear
sufferer,fear
suffering,fear
suffocating,fear
suffocation,fear
suicidal,fear
suicide,fear
sultan,fear
sunk,fear
superstition,fear
superstitious,fear
suppress,fear
suppression,fear
supremacy,fear
surgery,fear
surprise,fear
surrender,fear
surveillance,fear
suspect,fear
suspense,fear
suspension,fear
suspicion,fear
swamp,fear
swampy,fear
swastika,fear
sweat,fear
swelling,fear
swerve,fear
swim,fear
sympathetic,fear
syncope,fear
synonymous,fear
syringe,fear
taboo,fear
tactics,fear
talons,fear
taunt,fear
tearful,fear
teasing,fear
tempest,fear
terminal,fear
terrible,fear
terror,fear
terrorism,fear
terrorist,fear
terrorize,fear
theft,fear
theocratic,fear
thief,fear
thirteenth,fear
thorny,fear
thrash,fear
threat,fear
threaten,fear
threatening,fear
thresh,fear
thrill,fear
throb,fear
thug,fear
thumping,fear
thundering,fear
timid,fear
timidity,fear
toothache,fear
torment,fear
tornado,fear
torrent,fear
torture,fear
toughness,fear
towering,fear
toxin,fear
tract,fear
tragedy,fear
traitor,fear
tramp,fear
traumatic,fear
travesty,fear
treacherous,fear
treachery,fear
treason,fear
treat,fear
trembling,fear
tremor,fear
trepidation,fear
tribulation,fear
tribunal,fear
trickery,fear
troll,fear
troublesome,fear
tumor,fear
tumour,fear
tumult,fear
tumultuous,fear
turbulence,fear
turbulent,fear
turmoil,fear
typhoon,fear
tyrannical,fear
tyranny,fear
tyrant,fear
ugliness,fear
ulcer,fear
ultimatum,fear
unbridled,fear
uncanny,fear
uncertain,fear
undecided,fear
undesirable,fear
uneasy,fear
unemployed,fear
unequal,fear
unexpected,fear
unfriendly,fear
unhealthy,fear
unholy,fear
unjustifiable,fear
unkind,fear
unknown,fear
unlawful,fear
unlucky,fear
unnatural,fear
unrest,fear
unruly,fear
unsafe,fear
unsettled,fear
unspeakable,fear
unstable,fear
unsteady,fear
unsurpassed,fear
unthinkable,fear
upheaval,fear
uphill,fear
uprising,fear
urgency,fear
urgent,fear
usurped,fear
validity,fear
vampire,fear
vanished,fear
varicella,fear
veer,fear
vehement,fear
vendetta,fear
vengeful,fear
venom,fear
venomous,fear
verdict,fear
verge,fear
vermin,fear
vertigo,fear
victim,fear
victimized,fear
vigilant,fear
villain,fear
villainous,fear
violation,fear
violence,fear
violent,fear
violently,fear
viper,fear
virulence,fear
volatility,fear
volcano,fear
volunteer,fear
vulnerability,fear
vulture,fear
wail,fear
wan,fear
war,fear
warden,fear
ware,fear
warfare,fear
warlike,fear
warlock,fear
warn,fear
warned,fear
warning,fear
warrior,fear
wary,fear
wasting,fear
watch,fear
waver,fear
weakly,fear
weight,fear
weighty,fear
weirdo,fear
whimper,fear
whirlpool,fear
whirlwind,fear
wicked,fear
wilderness,fear
wildfire,fear
wimp,fear
wimpy,fear
wince,fear
witch,fear
witchcraft,fear
withstand,fear
woe,fear
worry,fear
worrying,fear
worse,fear
worship,fear
wound,fear
wrangling,fear
wrath,fear
wreck,fear
wrecked,fear
wrongly,fear
xenophobia,fear
yell,fear
yelp,fear
youth,fear
