word,sentiment
berserk,negative
bestial,negative
betray,negative
betrayal,negative
beware,negative
bewildered,negative
bias,negative
biased,negative
bickering,negative
bier,negative
bigot,negative
bigoted,negative
bile,negative
biopsy,negative
birch,negative
birthplace,negative
bitch,negative
bite,negative
bitterly,negative
bitterness,negative
bizarre,negative
black,negative
blackjack,negative
blackmail,negative
blackness,negative
blame,negative
bland,negative
blasphemous,negative
blasphemy,negative
blast,negative
blatant,negative
blather,negative
blaze,negative
bleak,negative
bleeding,negative
blemish,negative
blight,negative
blighted,negative
blind,negative
blinded,negative
blindly,negative
blindness,negative
blister,negative
bloated,negative
blob,negative
blockade,negative
bloodshed,negative
bloodthirsty,negative
bloody,negative
blot,negative
blower,negative
blowout,negative
blues,negative
bluff,negative
blunder,negative
blur,negative
blurred,negative
blush,negative
boast,negative
boasting,negative
bog,negative
bogus,negative
boil,negative
boilerplate,negative
boisterous,negative
bomb,negative
bombard,negative
bombardment,negative
bombed,negative
bondage,negative
bonds,negative
boo,negative
booby,negative
bookworm,negative
booze,negative
bore,negative
boredom,negative
boring,negative
borrower,negative
bother,negative
bothering,negative
bottom,negative
bound,negative
bout,negative
bovine,negative
boy,negative
boycott,negative
brag,negative
brandy,negative
bravado,negative
brawl,negative
brazen,negative
breach,negative
breakdown,negative
breakneck,negative
breakup,negative
bribe,negative
bribery,negative
brigade,negative
brimstone,negative
bristle,negative
broadside,negative
broil,negative
broke,negative
broken,negative
brothel,negative
bruise,negative
brunt,negative
brutal,negative
brutality,negative
brute,negative
buck,negative
buffet,negative
bug,negative
bugaboo,negative
bulbous,negative
bully,negative
bum,negative
bummer,negative
burdensome,negative
bureaucracy,negative
bureaucrat,negative
burglar,negative
burglary,negative
burial,negative
buried,negative
burke,negative
burnt,negative
busted,negative
butcher,negative
butt,negative
buzzed,negative
cabal,negative
cacophony,negative
cad,negative
cadaver,negative
cage,negative
calculating,negative
callous,negative
calls,negative
campaigning,negative
cancel,negative
cancer,negative
canker,negative
cannibal,negative
cannibalism,negative
cannon,negative
captive,negative
captivity,negative
captor,negative
capture,negative
carcass,negative
carcinoma,negative
cardiomyopathy,negative
carelessness,negative
caricature,negative
caries,negative
carnage,negative
carnal,negative
carnivorous,negative
cartel,negative
case,negative
casket,negative
caste,negative
casualty,negative
cataract,negative
catastrophe,negative
catheter,negative
caution,negative
cede,negative
celebrity,negative
cemetery,negative
censor,negative
censure,negative
cess,negative
cessation,negative
chaff,negative
chafing,negative
chagrin,negative
challenge,negative
chaos,negative
chaotic,negative
charade,negative
chargeable,negative
charmed,negative
chase,negative
chastisement,negative
chatty,negative
cheap,negative
cheat,negative
cheesecake,negative
chicane,negative
childish,negative
chilly,negative
chloroform,negative
choke,negative
cholera,negative
chop,negative
chore,negative
chronic,negative
cigarette,negative
circumvention,negative
clamor,negative
clash,negative
clashing,negative
claw,negative
cloister,negative
clouded,negative
cloudiness,negative
clump,negative
clumsy,negative
cocaine,negative
coerce,negative
coercion,negative
coffin,negative
cold,negative
coldly,negative
coldness,negative
colic,negative
collapse,negative
collision,negative
collusion,negative
coma,negative
comatose,negative
combat,negative
combatant,negative
combative,negative
committal,negative
commotion,negative
communism,negative
communist,negative
competition,negative
complain,negative
complaint,negative
complexed,negative
complexity,negative
complicate,negative
complicated,negative
complication,negative
complicity,negative
compost,negative
compulsion,negative
compulsory,negative
conceal,negative
concealed,negative
concealment,negative
conceit,negative
conceited,negative
concussion,negative
condemn,negative
condemnation,negative
condescending,negative
condescension,negative
confess,negative
confession,negative
confine,negative
confined,negative
confinement,negative
confiscate,negative
confiscation,negative
conflagration,negative
conflict,negative
conflicting,negative
confound,negative
confounded,negative
confuse,negative
confusion,negative
congestion,negative
conjuring,negative
conquest,negative
conspirator,negative
conspire,negative
consternation,negative
constipation,negative
constrain,negative
constrained,negative
constraint,negative
contagion,negative
contagious,negative
contaminate,negative
contaminated,negative
contamination,negative
contempt,negative
contemptible,negative
contemptuous,negative
contentious,negative
contraband,negative
contracted,negative
contradict,negative
contradiction,negative
contradictory,negative
contrary,negative
contrasted,negative
contravene,negative
contravention,negative
controversial,negative
controversy,negative
convict,negative
conviction,negative
coop,negative
copy,negative
copycat,negative
coroner,negative
corporal,negative
corpse,negative
correction,negative
corrosion,negative
corrosive,negative
corrupt,negative
corrupting,negative
corruption,negative
cough,negative
counsellor,negative
coursing,negative
covet,negative
coward,negative
cowardice,negative
cowardly,negative
crabby,negative
crack,negative
cracked,negative
cracking,negative
cramp,negative
cramped,negative
crank,negative
cranky,negative
crap,negative
crash,negative
crawl,negative
crazed,negative
crazy,negative
creaking,negative
creature,negative
creep,negative
crime,negative
criminal,negative
criminality,negative
cringe,negative
cripple,negative
crippled,negative
crisis,negative
crisp,negative
critic,negative
criticism,negative
criticize,negative
crook,negative
cross,negative
crouching,negative
cruciate,negative
crucifixion,negative
crude,negative
cruel,negative
cruelly,negative
cruelty,negative
crumbling,negative
crunch,negative
crusade,negative
crushed,negative
crushing,negative
crusty,negative
cry,negative
crying,negative
crypt,negative
cuckold,negative
cuckoo,negative
cull,negative
culpability,negative
culpable,negative
culprit,negative
cult,negative
cumbersome,negative
cunning,negative
cupping,negative
cur,negative
curse,negative
cursed,negative
cursing,negative
cursory,negative
cutter,negative
cutthroat,negative
cutting,negative
cyanide,negative
cyclone,negative
cyst,negative
cytomegalovirus,negative
dabbling,negative
daemon,negative
daft,negative
dagger,negative
damage,negative
damages,negative
damn,negative
damnation,negative
damned,negative
damper,negative
dandruff,negative
dandy,negative
danger,negative
dangerous,negative
darken,negative
darkened,negative
darkness,negative
dashed,negative
dastardly,negative
dazed,negative
deactivate,negative
deadlock,negative
deadly,negative
deaf,negative
death,negative
debacle,negative
debauchery,negative
debris,negative
debt,negative
debtor,negative
decay,negative
decayed,negative
deceased,negative
deceit,negative
deceitful,negative
deceive,negative
deceived,negative
deceiving,negative
deception,negative
deceptive,negative
declination,negative
decline,negative
declining,negative
decomposition,negative
decrease,negative
decrement,negative
decrepit,negative
decry,negative
deduct,negative
defamation,negative
defamatory,negative
default,negative
defeat,negative
defeated,negative
defect,negative
defection,negative
defective,negative
defenseless,negative
deferral,negative
defiance,negative
defiant,negative
deficiency,negative
deficit,negative
deflate,negative
deflation,negative
deform,negative
deformed,negative
deformity,negative
defraud,negative
defunct,negative
defy,negative
degeneracy,negative
degenerate,negative
degradation,negative
degrade,negative
degrading,negative
delay,negative
delayed,negative
deleterious,negative
deletion,negative
delinquency,negative
delinquent,negative
delirious,negative
delirium,negative
deluge,negative
delusion,negative
delusional,negative
demand,negative
demanding,negative
demented,negative
dementia,negative
demise,negative
demolish,negative
demolition,negative
demon,negative
demonic,negative
demoralized,negative
denial,negative
denied,negative
denounce,negative
denunciation,negative
deny,negative
denying,negative
departed,negative
departure,negative
dependence,negative
dependency,negative
dependent,negative
deplorable,negative
deplore,negative
deport,negative
deportation,negative
depraved,negative
depravity,negative
depreciate,negative
depreciated,negative
depreciation,negative
depress,negative
depressed,negative
depressing,negative
depression,negative
depressive,negative
deprivation,negative
deranged,negative
derelict,negative
derision,negative
derogation,negative
derogatory,negative
desecration,negative
desert,negative
deserted,negative
desertion,negative
desist,negative
desolation,negative
despair,negative
despairing,negative
desperate,negative
despicable,negative
despise,negative
despotic,negative
despotism,negative
destitute,negative
destroyed,negative
destroyer,negative
destroying,negative
destruction,negative
destructive,negative
detachment,negative
detain,negative
detainee,negative
detention,negative
deteriorate,negative
deteriorated,negative
deterioration,negative
detest,negative
detonate,negative
detract,negative
detriment,negative
detrimental,negative
detritus,negative
devastate,negative
devastating,negative
devastation,negative
devil,negative
devilish,negative
devious,negative
devolution,negative
devour,negative
diabolical,negative
diagnosis,negative
diatribe,negative
dictator,negative
dictatorial,negative
dictatorship,negative
die,negative
difficulties,negative
difficulty,negative
digress,negative
dilapidated,negative
dilute,negative
diminish,negative
diminished,negative
din,negative
dire,negative
dirt,negative
dirty,negative
disability,negative
disable,negative
disabled,negative
disaffected,negative
disagree,negative
disagreeing,negative
disagreement,negative
disallowed,negative
disappoint,negative
disappointed,negative
disappointing,negative
disappointment,negative
disapproval,negative
disapprove,negative
disapproved,negative
disapproving,negative
disaster,negative
disastrous,negative
disbelieve,negative
discards,negative
discharge,negative
discipline,negative
disclaim,negative
discoloration,negative
discolored,negative
discomfort,negative
disconnect,negative
disconnected,negative
disconnection,negative
discontent,negative
discontinue,negative
discontinuity,negative
discord,negative
discourage,negative
discouragement,negative
discredit,negative
discriminate,negative
discriminating,negative
discrimination,negative
disdain,negative
disease,negative
diseased,negative
disembodied,negative
disengagement,negative
disfigured,negative
disgrace,negative
disgraced,negative
disgraceful,negative
disgruntled,negative
disgust,negative
disgusting,negative
disheartened,negative
disheartening,negative
dishonest,negative
dishonesty,negative
dishonor,negative
disillusionment,negative
disinformation,negative
disingenuous,negative
disintegrate,negative
disintegration,negative
disinterested,negative
dislike,negative
disliked,negative
dislocated,negative
dismal,negative
dismay,negative
dismemberment,negative
dismissal,negative
disobedience,negative
disobedient,negative
disobey,negative
disorder,negative
disorderly,negative
disorganized,negative
disparage,negative
disparaging,negative
disparity,negative
dispassionate,negative
dispel,negative
dispersion,negative
displace,negative
displeased,negative
displeasure,negative
disposal,negative
dispossessed,negative
dispute,negative
disqualification,negative
disqualified,negative
disqualify,negative
disregard,negative
disregarded,negative
disreputable,negative
disrespect,negative
disrespectful,negative
disruption,negative
dissatisfaction,negative
dissension,negative
dissenting,negative
disservice,negative
dissident,negative
dissolution,negative
dissonance,negative
distaste,negative
distasteful,negative
distorted,negative
distortion,negative
distract,negative
distracted,negative
distracting,negative
distraction,negative
distraught,negative
distress,negative
distressed,negative
distressing,negative
distrust,negative
disturbance,negative
disturbed,negative
disuse,negative
disused,negative
divergent,negative
diverse,negative
divested,negative
divestment,negative
divorce,negative
dizziness,negative
dizzy,negative
docked,negative
doit,negative
doldrums,negative
dole,negative
dolor,negative
dominant,negative
dominate,negative
domination,negative
donkey,negative
doodle,negative
doom,negative
doomed,negative
doomsday,negative
doubt,negative
doubtful,negative
doubting,negative
douche,negative
dour,negative
downfall,negative
drab,negative
drainage,negative
drawback,negative
dread,negative
dreadful,negative
dreadfully,negative
dreary,negative
drinking,negative
drivel,negative
drone,negative
drooping,negative
drought,negative
drown,negative
drowsiness,negative
drudgery,negative
drunken,negative
drunkenness,negative
dubious,negative
dull,negative
dumb,negative
dummy,negative
dumps,negative
dun,negative
dungeon,negative
dupe,negative
duplicity,negative
duress,negative
dust,negative
dwarfed,negative
dying,negative
dysentery,negative
earthquake,negative
eavesdropping,negative
edict,negative
effeminate,negative
egotistical,negative
egregious,negative
eject,negative
ejection,negative
elimination,negative
elusive,negative
emaciated,negative
embargo,negative
embarrass,negative
embarrassing,negative
embarrassment,negative
embezzlement,negative
embolism,negative
embroiled,negative
emergency,negative
enclave,negative
encroachment,negative
encumbrance,negative
endanger,negative
endangered,negative
endemic,negative
endless,negative
enemy,negative
enforce,negative
enforcement,negative
enigmatic,negative
enmity,negative
enslave,negative
enslaved,negative
enslavement,negative
entangled,negative
entanglement,negative
entrails,negative
envious,negative
epidemic,negative
epilepsy,negative
eradicate,negative
eradication,negative
erase,negative
erosion,negative
erotic,negative
err,negative
errant,negative
erratic,negative
erratum,negative
erroneous,negative
error,negative
erupt,negative
eruption,negative
escalate,negative
escape,negative
eschew,negative
espionage,negative
estranged,negative
euthanasia,negative
evacuate,negative
evacuation,negative
evade,negative
evasion,negative
evict,negative
eviction,negative
evil,negative
exacerbate,negative
exacerbation,negative
exacting,negative
exaggerate,negative
exaggerated,negative
examination,negative
exasperation,negative
excavation,negative
excess,negative
excise,negative
excluded,negative
excluding,negative
exclusion,negative
excrement,negative
excruciating,negative
excuse,negative
execution,negative
executioner,negative
exhaust,negative
exhausted,negative
exhaustion,negative
exigent,negative
exile,negative
exorcism,negative
expatriate,negative
expel,negative
expenditure,negative
expenses,negative
expire,negative
expired,negative
expletive,negative
explode,negative
explosion,negative
explosive,negative
exposed,negative
expropriation,negative
expulsion,negative
exterminate,negative
extermination,negative
extinct,negative
extinguish,negative
extrajudicial,negative
extremity,negative
fabricate,negative
fabrication,negative
fade,negative
faeces,negative
failing,negative
failure,negative
fainting,negative
faithless,negative
fake,negative
fall,negative
fallacious,negative
fallacy,negative
fallible,negative
falling,negative
fallow,negative
falsehood,negative
falsely,negative
falsification,negative
falsify,negative
falsity,negative
falter,negative
famine,negative
fanatic,negative
farce,negative
farcical,negative
fasting,negative
fat,negative
fatal,negative
fatality,negative
fate,negative
fatigue,negative
fatigued,negative
fatty,negative
fault,negative
faulty,negative
fawn,negative
fear,negative
fearful,negative
fearfully,negative
fearing,negative
febrile,negative
fecal,negative
feces,negative
fee,negative
feeble,negative
feeling,negative
feigned,negative
fell,negative
felon,negative
felony,negative
ferment,negative
ferocious,negative
ferocity,negative
feud,negative
feudal,negative
feudalism,negative
feverish,negative
fiasco,negative
fib,negative
fickle,negative
fictitious,negative
fiend,negative
fierce,negative
fight,negative
fighting,negative
filibuster,negative
filth,negative
filthy,negative
firearms,negative
fits,negative
flabby,negative
flaccid,negative
flagging,negative
flagrant,negative
flake,negative
flap,negative
flatulence,negative
flaunt,negative
flaw,negative
flea,negative
flee,negative
fleece,negative
fleshy,negative
flinch,negative
flirt,negative
flog,negative
flop,negative
flounder,negative
flu,negative
fluctuation,negative
foe,negative
foiled,negative
folly,negative
fool,negative
foolish,negative
foolishness,negative
forage,negative
foray,negative
forbid,negative
forbidding,negative
force,negative
forced,negative
forcibly,negative
foreboding,negative
foreclose,negative
forego,negative
foreign,negative
foreigner,negative
forewarned,negative
forfeit,negative
forfeited,negative
forfeiture,negative
forgery,negative
forget,negative
forgotten,negative
forlorn,negative
formless,negative
fornication,negative
forsake,negative
forsaken,negative
foul,negative
fracture,negative
fragile,negative
frailty,negative
frantic,negative
fraud,negative
fraudulent,negative
fraught,negative
fray,negative
frayed,negative
freakish,negative
freezing,negative
frenetic,negative
frenzied,negative
frenzy,negative
fret,negative
fright,negative
frighten,negative
frightened,negative
frightful,negative
frigid,negative
frivolous,negative
frostbite,negative
froth,negative
frown,negative
frowning,negative
fruitless,negative
frustrate,negative
frustrated,negative
frustration,negative
fudge,negative
fugitive,negative
fumble,negative
fume,negative
fuming,negative
fungus,negative
funk,negative
furious,negative
furor,negative
fury,negative
fuss,negative
fussy,negative
futile,negative
futility,negative
gaby,negative
gag,negative
gall,negative
gallows,negative
gamble,negative
gambler,negative
gambling,negative
gang,negative
gaol,negative
gap,negative
garbage,negative
garish,negative
garnish,negative
gash,negative
gasping,negative
gauche,negative
gaunt,negative
gent,negative
geriatric,negative
ghastly,negative
ghetto,negative
ghostly,negative
gibberish,negative
glacial,negative
glare,negative
glaring,negative
glib,negative
gloom,negative
gloomy,negative
glum,negative
glut,negative
gluttony,negative
gnome,negative
goblin,negative
godless,negative
gonorrhea,negative
goo,negative
gore,negative
gorge,negative
gorilla,negative
gory,negative
gossip,negative
gouge,negative
gout,negative
government,negative
grab,negative
grasping,negative
grate,negative
grated,negative
grating,negative
grave,negative
greed,negative
greedy,negative
grenade,negative
grief,negative
grievance,negative
grieve,negative
grievous,negative
grim,negative
grime,negative
grimy,negative
grinding,negative
grisly,negative
grizzly,negative
groan,negative
grope,negative
gross,negative
grotesque,negative
grounded,negative
groundless,negative
growl,negative
growling,negative
grudge,negative
grudgingly,negative
gruesome,negative
gruff,negative
grumble,negative
grumpy,negative
guerilla,negative
guile,negative
guillotine,negative
guilt,negative
guilty,negative
guise,negative
gull,negative
gullible,negative
gun,negative
gush,negative
guzzling,negative
gypsy,negative
hag,negative
haggard,negative
hail,negative
hairy,negative
halfway,negative
hallucination,negative
halter,negative
halting,negative
hamper,negative
hamstring,negative
handicap,negative
hanging,negative
hangman,negative
harass,negative
harbinger,negative
hardened,negative
hardness,negative
hardship,negative
harlot,negative
harm,negative
harmful,negative
harrowing,negative
harry,negative
harshness,negative
hash,negative
hashish,negative
hasty,negative
hate,negative
hateful,negative
hating,negative
hatred,negative
haughty,negative
haunt,negative
haunted,negative
havoc,negative
hazard,negative
hazardous,negative
haze,negative
headache,negative
heady,negative
hearing,negative
hearsay,negative
hearse,negative
heartache,negative
heartburn,negative
heartless,negative
heathen,negative
heavily,negative
hedonism,negative
heel,negative
heighten,negative
heinous,negative
hell,negative
hellish,negative
helpless,negative
helplessness,negative
hemorrhage,negative
hemorrhoids,negative
heresy,negative
heretic,negative
hermaphrodite,negative
heroin,negative
herpes,negative
herpesvirus,negative
hesitation,negative
hidden,negative
hideous,negative
highest,negative
hindering,negative
hindrance,negative
hippie,negative
hiss,negative
hissing,negative
hit,negative
hitherto,negative
hive,negative
hoarse,negative
hoary,negative
hoax,negative
hobo,negative
hog,negative
hollow,negative
holocaust,negative
homeless,negative
homesick,negative
homicidal,negative
homicide,negative
homosexuality,negative
hood,negative
hooked,negative
hoot,negative
hopeless,negative
hopelessness,negative
horde,negative
horrible,negative
horribly,negative
horrid,negative
horrific,negative
horrified,negative
horrifying,negative
horror,negative
horrors,negative
hostage,negative
hostile,negative
hostilities,negative
hostility,negative
howl,negative
huff,negative
humble,negative
humbug,negative
humiliate,negative
humiliating,negative
humiliation,negative
hunch,negative
hungry,negative
hunter,negative
hunting,negative
hurricane,negative
hurried,negative
hurt,negative
hurtful,negative
hurting,negative
hustler,negative
hydra,negative
hydrocephalus,negative
hype,negative
hyperbole,negative
hypocrisy,negative
hypocrite,negative
hypocritical,negative
hysteria,negative
hysterical,negative
idiocy,negative
idiot,negative
idiotic,negative
idler,negative
idolatry,negative
ignorance,negative
ignorant,negative
ignore,negative
ill,negative
illegal,negative
illegality,negative
illegible,negative
illegitimate,negative
illicit,negative
illiterate,negative
illness,negative
illogical,negative
illusion,negative
imitated,negative
imitation,negative
immature,negative
immaturity,negative
immediately,negative
immoral,negative
immorality,negative
immovable,negative
impair,negative
impairment,negative
impassable,negative
impatience,negative
impatient,negative
impeach,negative
impeachment,negative
impede,negative
imperfection,negative
imperfectly,negative
impersonate,negative
impersonation,negative
implacable,negative
implicate,negative
impolite,negative
imposition,negative
impossible,negative
impotence,negative
impotent,negative
impound,negative
impracticable,negative
imprison,negative
imprisoned,negative
imprisonment,negative
impropriety,negative
imprudent,negative
impure,negative
impurity,negative
imputation,negative
inability,negative
inaccessible,negative
inaccurate,negative
inaction,negative
inactivity,negative
inadequacy,negative
inadequate,negative
inadmissible,negative
inane,negative
inapplicable,negative
inappropriate,negative
inattention,negative
inaudible,negative
incalculable,negative
incapacity,negative
incarceration,negative
incase,negative
incendiary,negative
incense,negative
incessant,negative
incest,negative
incestuous,negative
incineration,negative
incite,negative
inclement,negative
incoherent,negative
income,negative
incompatible,negative
incompetence,negative
incompetent,negative
incompleteness,negative
incomprehensible,negative
incongruous,negative
inconsequential,negative
inconsiderate,negative
inconsistency,negative
inconvenient,negative
incorrect,negative
incredulous,negative
incrimination,negative
incubus,negative
incur,negative
incurable,negative
incursion,negative
indecent,negative
indecision,negative
indecisive,negative
indefensible,negative
indemnify,negative
indenture,negative
indeterminate,negative
indict,negative
indictment,negative
indifference,negative
indigent,negative
indignant,negative
indignation,negative
indistinct,negative
indoctrination,negative
indolent,negative
ineffective,negative
ineffectual,negative
inefficiency,negative
inefficient,negative
inept,negative
ineptitude,negative
inequality,negative
inequitable,negative
inert,negative
inexcusable,negative
inexperience,negative
inexperienced,negative
inexplicable,negative
infamous,negative
infamy,negative
infanticide,negative
infantile,negative
infarct,negative
infect,negative
infection,negative
infectious,negative
inferior,negative
inferiority,negative
inferno,negative
infertility,negative
infestation,negative
infidel,negative
infidelity,negative
infiltration,negative
infirm,negative
infirmity,negative
inflammation,negative
inflated,negative
inflation,negative
inflict,negative
infliction,negative
influence,negative
influenza,negative
informer,negative
infraction,negative
infrequently,negative
infringement,negative
inhibit,negative
inhospitable,negative
inhuman,negative
inhumanity,negative
inimical,negative
iniquity,negative
injunction,negative
injure,negative
injured,negative
injurious,negative
injury,negative
injustice,negative
inmate,negative
inoperative,negative
insane,negative
insanity,negative
insecure,negative
insecurity,negative
insidious,negative
insignificance,negative
insignificant,negative
insipid,negative
insolent,negative
insolvency,negative
insolvent,negative
instability,negative
instigate,negative
instigation,negative
insufficiency,negative
insufficient,negative
insufficiently,negative
insult,negative
insulting,negative
insurgent,negative
insurmountable,negative
insurrection,negative
intense,negative
inter,negative
interdiction,negative
interference,negative
interment,negative
interminable,negative
interrupt,negative
interrupted,negative
intervention,negative
intestate,negative
intimidate,negative
intimidation,negative
intolerable,negative
intolerance,negative
intolerant,negative
intoxicated,negative
intractable,negative
intrigue,negative
intruder,negative
intrusion,negative
intrusive,negative
invade,negative
invader,negative
invalidate,negative
invalidation,negative
invalidity,negative
invasion,negative
involuntary,negative
involution,negative
irate,negative
ire,negative
irons,negative
irrational,negative
irrationality,negative
irreconcilable,negative
irregular,negative
irregularity,negative
irrelevant,negative
irreparable,negative
irresponsible,negative
irreverent,negative
irrevocable,negative
irritability,negative
irritable,negative
irritating,negative
irritation,negative
isolated,negative
isolation,negative
jabber,negative
jail,negative
jargon,negative
jarring,negative
jaundice,negative
jealous,negative
jealousy,negative
jeopardize,negative
jeopardy,negative
john,negative
joke,negative
jornada,negative
jumble,negative
junk,negative
junta,negative
juvenile,negative
kern,negative
kick,negative
kidnap,negative
kill,negative
killing,negative
kite,negative
knell,negative
knotted,negative
labored,negative
laborious,negative
labyrinth,negative
lace,negative
lack,negative
lacking,negative
lackluster,negative
laden,negative
lag,negative
lagging,negative
lair,negative
lament,negative
landslide,negative
languid,negative
languish,negative
languishing,negative
lapse,negative
larceny,negative
lash,negative
late,negative
lateness,negative
latent,negative
latrines,negative
laughable,negative
lava,negative
lawlessness,negative
lawsuit,negative
lawyer,negative
lax,negative
laxative,negative
lazy,negative
leak,negative
leakage,negative
leaky,negative
leave,negative
leech,negative
leeches,negative
leer,negative
lemon,negative
leprosy,negative
lesbian,negative
lessen,negative
lesser,negative
lethal,negative
lethargy,negative
leukemia,negative
levy,negative
lewd,negative
liaison,negative
liar,negative
libel,negative
liberal,negative
lick,negative
lie,negative
lifeless,negative
limited,negative
limp,negative
lint,negative
liquor,negative
listless,negative
litigant,negative
litigate,negative
litigation,negative
litigious,negative
litter,negative
livid,negative
loaf,negative
loafer,negative
loath,negative
loathe,negative
loathing,negative
loathsome,negative
lobbyist,negative
lockup,negative
locust,negative
lofty,negative
loneliness,negative
lonely,negative
lonesome,negative
loo,negative
loom,negative
loon,negative
loony,negative
loot,negative
lord,negative
lose,negative
losing,negative
loss,negative
lost,negative
loudness,negative
lounge,negative
louse,negative
lower,negative
lowering,negative
lowest,negative
lowlands,negative
lowly,negative
ludicrous,negative
lumbering,negative
lump,negative
lumpy,negative
lunacy,negative
lunatic,negative
lurch,negative
lure,negative
lurid,negative
lurk,negative
lurking,negative
lush,negative
lust,negative
lustful,negative
lying,negative
lynch,negative
mace,negative
mad,negative
madden,negative
madman,negative
madness,negative
mafia,negative
maggot,negative
makeshift,negative
malady,negative
malaise,negative
malaria,negative
malevolent,negative
malfeasance,negative
malformation,negative
malice,negative
malicious,negative
malign,negative
malignancy,negative
malignant,negative
malpractice,negative
mandamus,negative
mange,negative
mangle,negative
mania,negative
maniac,negative
maniacal,negative
manipulate,negative
manipulation,negative
manslaughter,negative
manure,negative
mar,negative
margin,negative
maroon,negative
martingale,negative
martyr,negative
martyrdom,negative
masochism,negative
massacre,negative
materialism,negative
materialist,negative
maternal,negative
meandering,negative
meaningless,negative
measles,negative
meddle,negative
mediocre,negative
mediocrity,negative
melancholic,negative
melancholy,negative
melee,negative
melodrama,negative
meltdown,negative
menace,negative
menacing,negative
menial,negative
mercenary,negative
merciless,negative
mess,negative
messy,negative
metastasis,negative
methanol,negative
midwife,negative
mildew,negative
militia,negative
mimicry,negative
minimize,negative
minimum,negative
minority,negative
mire,negative
misbehavior,negative
miscarriage,negative
mischief,negative
mischievous,negative
misconception,negative
misconduct,negative
miserable,negative
miserably,negative
misery,negative
misfortune,negative
misguided,negative
mishap,negative
misinterpretation,negative
mislead,negative
misleading,negative
mismanagement,negative
mismatch,negative
misnomer,negative
misplace,negative
